Id,SalePrice
2734,143501.21591203345
2735,131107.13504548368
2736,134270.82397155665
2737,125904.94394894278
2738,142224.53593225344
2739,156001.2090194228
2740,138695.04007925183
2741,138108.72333436602
2742,146690.11627833586
2743,145227.36548271333
2744,151225.94734261848
2745,145116.24696548405
2746,136584.0869387249
2747,143422.47615987653
2748,126037.15088551947
2749,124125.5041028523
2750,133961.08874349593
2751,133546.5321030261
2752,224651.3295977541
2753,155034.15865558563
2754,240997.32176416737
2755,128252.97035439225
2756,104159.56957535012
2757,66605.50688017404
2758,71722.59478724592
2759,154111.9908212156
2760,105451.64842337462
2761,140849.78761387235
2762,145424.2127520826
2763,196406.42245904508
2764,151988.84070738865
2765,278839.1236719387
2766,139364.45358715722
2767,82060.07147723746
2768,118991.25006631362
2769,129622.74877365494
2770,166779.96624519338
2771,120139.08939643457
2772,110648.41981729661
2773,141228.81790415465
2774,141828.85497148
2775,110947.43693459363
2776,140544.9752783027
2777,148224.09828226405
2778,133701.93316038713
2779,128030.28731912236
2780,107215.21904726555
2781,100661.95645764357
2782,79123.44746285884
2783,88276.11566636237
2784,129566.1021758673
2785,131608.5368814959
2786,78046.91241486315
2787,133648.59958696002
2788,70948.69903506768
2789,207117.4872802271
2790,90343.19537272268
2791,117334.95955930524
2792,59084.102810946555
2793,173960.9824435673
2794,104095.32860833766
2795,113560.69604485534
2796,98832.65303993925
2797,215722.1090565432
2798,113744.0967865106
2799,105008.14141446509
2800,52400.0838893794
2801,120560.75029895091
2802,139617.33422504357
2803,159633.77431692116
2804,137034.8653110918
2805,95260.8540414255
2806,80361.47738761782
2807,170901.88648563405
2808,144346.91401773816
2809,138268.62533007696
2810,137572.4518124709
2811,145439.63368628483
2812,141106.5422242182
2813,158123.1932306107
2814,165778.29994219996
2815,110183.36463787846
2816,236396.83260978683
2817,137977.79719653845
2818,131465.93285876338
2819,161344.68701099168
2820,131107.10681455894
2821,111462.88909920889
2822,197048.66886510226
2823,259346.65323923447
2824,164133.76663739549
2825,145226.51843723198
2826,135340.17384702925
2827,146859.60332153714
2828,198207.32400870038
2829,190776.94429648365
2830,216740.13658599695
2831,183949.97529929335
2832,225905.90433023137
2833,276428.6351637968
2834,197460.78715986531
2835,199465.1639566804
2836,188297.34049493098
2837,166777.92442203392
2838,147638.7240433711
2839,175714.38798991675
2840,207028.93732870463
2841,203219.1256390324
2842,216721.90482889538
2843,143102.72523790246
2844,160978.45869814974
2845,124193.9250877579
2846,206738.93117772488
2847,192255.98063124626
2848,230643.34421610285
2849,204629.7004181399
2850,291432.68235858955
2851,237699.5420017999
2852,246525.9072994017
2853,228559.52140709755
2854,140463.5694723079
2855,209107.9483697339
2856,192718.3080561671
2857,187290.57732502534
2858,208676.88354491582
2859,131201.20273216534
2860,117659.3501879599
2861,140085.9310487164
2862,194204.27772563082
2863,123158.66086085592
2864,258950.84940691252
2865,130313.80718816265
2866,157362.32473536776
2867,90617.67893911382
2868,103615.8482768072
2869,116432.03015504146
2870,130155.7299082698
2871,74887.2644834646
2872,48276.193102601545
2873,111124.02721267467
2874,140977.07218992282
2875,127051.9681652731
2876,165737.17716486135
2877,141925.42376955858
2878,163000.62734726857
2879,137910.93015060193
2880,106069.47502017685
2881,147529.9833083437
2882,149515.58331391032
2883,178212.66239431547
2884,187680.58316391378
2885,185558.09294206422
2886,199390.4165213266
2887,116693.90356288145
2888,136805.86746834434
2889,44363.230860372285
2890,79351.7599284369
2891,140322.75603004883
2892,71899.95406652079
2893,100184.32993576732
2894,59054.97948650015
2895,291343.3877778531
2896,270042.0183453827
2897,207305.95885386437
2898,164705.73303912362
2899,231839.7864035624
2900,158090.62555597126
2901,213906.23517834712
2902,193174.99509017417
2903,333134.3565714859
2904,351822.92401912395
2905,101936.85174431962
2906,218733.04656994494
2907,101167.36591485335
2908,135384.62502750568
2909,149775.80617340337
2910,72245.85602620667
2911,76501.16761978647
2912,136071.7518951306
2913,88784.33773236243
2914,60864.43319815083
2915,69081.85084366395
2916,84398.64659616469
2917,175181.0530113904
2918,110528.69320301972
2919,240818.41416112494
